Time_s,Speed_kmh,WheelDemand_kW,MotorDC_kW,Auxiliary_kW,Battery1SOE_pct,Battery2SOE_pct,Genset_kW,RegenAvailable_kW,RegenToAuxiliary_kW,RegenToActiveBattery_kW,ResistorLoadBank_kW,ActiveBattery,Mode,BalanceResidual_kW
520,26.6,-34.9501021797312,-30.272189867075,9.0595041322314,83.4197723803189,28.5761919191916,123.181818181818,30.272189867075,9.0595041322314,21.2126857348436,0,1,6,7.105427357601e-15
530,27.8,-88.0517957205245,-76.2664630987674,9.0595041322314,83.4775497634557,28.7411186868683,123.181818181818,76.2664630987674,9.0595041322314,67.206958966536,0,1,6,0
540,3.32,-26.7727596615936,-23.1893474752514,9.0595041322314,83.5756566345278,28.9060454545451,123.181818181818,23.1893474752514,9.0595041322314,14.12984334302,0,1,6,1.77635683940025e-15
550,0,-0,-0,9.96545454545455,83.5647459782687,29.0709722222218,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
560,0,-0,-0,9.96545454545455,83.5505209946192,29.2358989898986,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
570,0,-0,-0,9.96545454545455,83.5362960109698,29.4008257575754,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
580,0,-0,-0,9.96545454545455,83.5220710273203,29.5657525252521,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
590,0,-0,-0,9.96545454545455,83.5078460436709,29.7306792929289,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
600,14.4,64.9450066904918,69.4504465697824,9.0595041322314,83.4815138472467,29.8956060606056,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
610,35.1,32.8299215898597,35.1074367600381,9.0595041322314,83.2944174294299,30.0605328282824,123.181818181818,0,0,0,0,1,3,0
620,11.7,-67.0001751574717,-58.0325062588949,9.0595041322314,83.3252856182942,30.2254595959592,123.181818181818,58.0325062588949,9.0595041322314,48.9730021266635,0,1,6,-7.105427357601e-15
630,0,0,-0,9.96545454545455,83.3230434448443,30.3903863636359,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
640,0,0,-0,9.96545454545455,83.3088184611948,30.5553131313127,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
650,0,0,-0,9.96545454545455,83.2945934775454,30.7202398989894,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
660,0,0,-0,9.96545454545455,83.2803684938959,30.8851666666662,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
670,32.4,229.149075236258,245.045869069726,9.0595041322314,83.1304173673206,31.050093434343,123.181818181818,0,0,0,0,1,3,0
680,38.9,2.47135771446822,2.64280359106689,9.0595041322314,82.9826996214104,31.2150202020197,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
690,42,3.15565199286835,3.37456952107169,9.0595041322314,82.9495433153371,31.3799469696965,123.181818181818,0,0,0,0,1,3,1.06581410364015e-14
700,42,27.4300821641585,29.3329934482174,9.0595041322314,82.9167528371607,31.5448737373733,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
710,12.84,-33.3548836729102,-28.8904841063988,9.0595041322314,82.9106712696102,31.70980050505,123.181818181818,28.8904841063988,9.0595041322314,19.8309799741673,0,1,6,0
720,0,0,-0,9.96545454545455,82.9045037032494,31.8747272727268,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
730,0,0,-0,9.96545454545455,82.8902787196,32.0396540404035,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
740,10.8,88.8168074116062,94.9783093723429,9.0595041322314,82.8635141575276,32.2045808080803,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
750,24.5,105.284167534957,112.588062187405,9.0595041322314,82.7566097555176,32.3695075757571,123.181818181818,0,0,0,0,1,3,0
760,43.4,13.2328038963538,14.1508052243634,9.0595041322314,82.5456100795086,32.5344343434338,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
770,29.36,-183.055368425869,-158.554239431923,9.0595041322314,82.5712995878524,32.6993611111106,123.181818181818,158.554239431923,9.0595041322314,149.494735299692,0,1,6,0
780,0,0,-0,9.96545454545455,82.6301730749477,32.8642878787873,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
790,0,0,-0,9.96545454545455,82.6159480912982,33.0292146464641,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
800,0,0,-0,9.0595041322314,82.6017231076488,33.1941414141409,123.181818181818,0,0,0,0,1,3,5.32907051820075e-15
810,29.5,176.614150031095,188.866430465668,9.0595041322314,82.4830709541279,33.3590681818176,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
820,46.5037037037051,190.151017627393,203.342393247524,9.0595041322314,82.3493775006123,33.5239949494944,123.181818181818,0,0,0,0,1,3,0
830,47.1,4.178175408243,4.46802860968589,9.0595041322314,82.3218615681014,33.6889217171711,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
840,22.62,-128.406754101513,-111.22009373209,9.0595041322314,82.3857824851527,33.8538484848479,123.181818181818,111.22009373209,9.0595041322314,102.160589599858,0,1,6,0
850,0,0,-0,9.96545454545455,82.4188189856878,34.0187752525247,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
860,0,0,-0,9.96545454545455,82.4045940020383,34.1837020202014,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
870,3.6,16.2163229596645,17.3413004118359,9.0595041322314,82.390498336422,34.3486287878782,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
880,39.6,221.680372908617,237.059039313539,9.0595041322314,82.20906887229,34.5135555555549,123.181818181818,0,0,0,0,1,3,0
890,45.5,-2.87947489822604,-2.49407027162075,9.0595041322314,82.078950455977,34.6784823232317,123.181818181818,2.49407027162075,2.49407027162075,0,0,1,3,-5.32907051820075e-15
900,45.5,36.3737601851582,38.8971226120645,9.0595041322314,82.0497584831082,34.8434090909085,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
910,45.5,49.5859304951055,53.0258628330768,9.0595041322314,81.9585404605423,35.0083358585852,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
920,6.97999999999999,-35.9030942693493,-31.0976282972799,9.0595041322314,82.0317771272626,35.173262626262,123.181818181818,31.0976282972799,9.0595041322314,22.0381241650485,0,1,6,0
930,0,0,-0,9.96545454545455,82.0235112699432,35.3381893939387,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
940,25.2,175.155033330631,187.306090239243,9.0595041322314,81.9310659232225,35.5031161616155,123.181818181818,0,0,0,0,1,3,2.8421709430404e-14
950,53.2106691919191,108.424818741404,115.946590270206,9.0595041322314,81.6113960794041,35.6680429292923,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
960,59.4,9.76146317751642,10.4386466550669,9.0595041322314,81.4809416505298,35.832969696969,123.181818181818,0,0,0,0,1,3,1.06581410364015e-14
970,59.4,11.7406681847644,12.555155353905,9.0595041322314,81.4549436268153,35.9978964646458,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
980,59.4,63.2528075775349,67.6408542690235,9.0595041322314,81.4013129655214,36.1628232323226,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
990,45.36,-279.473722425328,-207.877090909091,9.0595041322314,81.3670781248978,36.3277499999993,123.181818181818,207.877090909091,9.0595041322314,198.81758677686,0,1,6,0
1000,6.83999999999998,-35.5270559822146,-30.7719210256133,9.0595041322314,81.492222311424,36.4926767676761,123.181818181818,30.7719210256133,9.0595041322314,21.7124168933818,0,1,6,-7.105427357601e-15
1010,0,0,-0,9.96545454545455,81.4838418959923,36.6576035353528,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1020,32.4,204.108600046098,218.268257165488,9.0595041322314,81.3401249462729,36.8225303030296,123.181818181818,0,0,0,0,1,3,0
1030,44.2,23.76959747046,25.4185693901715,9.0595041322314,81.1421942992844,36.9874570707064,123.181818181818,0,0,0,0,1,3,0
1040,25.48,-127.431986635165,-110.375794460351,9.0595041322314,81.1704909778424,37.1523838383831,123.181818181818,110.375794460351,9.0595041322314,101.316290328119,0,1,6,0
1050,0,0,-0,9.96545454545455,81.1975792534425,37.3173106060599,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1060,0,0,-0,9.96545454545455,81.183354269793,37.4822373737366,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1070,0,0,-0,9.96545454545455,81.1691292861435,37.6471641414134,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1080,0,0,-0,9.96545454545455,81.1549043024941,37.8120909090902,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1090,32.2,262.074194497303,280.255107663549,9.0595041322314,80.9751393864423,37.9770176767669,123.181818181818,0,0,0,0,1,3,0
1100,34.72,126.306435607575,135.068711277349,9.0595041322314,80.8813714037357,38.1419444444437,123.181818181818,0,0,0,0,1,3,2.8421709430404e-14
1110,16.78,-144.7221475187,-125.351745901265,9.0595041322314,80.9450758895432,38.3068712121204,123.181818181818,125.351745901265,9.0595041322314,116.292241769034,0,1,6,0
1120,0,-0,-0,9.96545454545455,80.9719004265898,38.4717979797972,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1130,14.4,49.6885512848277,53.1356027505351,9.0595041322314,80.9481206548847,38.636724747474,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1140,38.4,-24.4318751614222,-21.1617797250439,9.0595041322314,80.8103841339252,38.8016515151507,123.181818181818,21.1617797250439,9.0595041322314,12.1022755928125,0,1,6,1.77635683940025e-15
1150,32.3,-10.3670821350753,-8.9794953143961,9.0595041322314,80.8542342010632,38.9665782828275,123.181818181818,8.9794953143961,8.9794953143961,0,0,1,3,3.5527136788005e-15
1160,39.9,21.6615097503941,23.1642369783729,9.0595041322314,80.7816385786182,39.1315050505042,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
1170,39.9,-15.3562428119676,-13.3008795126895,9.0595041322314,80.7570260339503,39.296431818181,123.181818181818,13.3008795126895,9.0595041322314,4.24137538045805,0,1,6,0
1180,25.86,-148.445000796405,-128.57631218981,9.0595041322314,80.7948668817261,39.4613585858578,123.181818181818,128.57631218981,9.0595041322314,119.516808057578,0,1,6,0
1190,0,0,-0,9.96545454545455,80.8276688330051,39.6262853535345,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1200,0,0,-0,9.96545454545455,80.8134438493556,39.7912121212113,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1210,3.6,20.9996716957564,22.4564851311752,9.0595041322314,80.7993481837394,39.956138888888,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
1220,39.6,261.481394154354,279.621182891769,9.0595041322314,80.5678597160763,40.1210656565648,123.181818181818,0,0,0,0,1,3,0
1230,50,21.5633171472934,23.0592324448036,9.0595041322314,80.3449171238724,40.2859924242416,123.181818181818,0,0,0,0,1,3,0
1240,64,333.04910349306,356.153769873197,9.0595041322314,80.19068003332,40.4509191919183,123.181818181818,0,0,0,0,1,3,0
1250,68.1,48.3615287362438,51.7165204637854,9.0595041322314,80.0048270423977,40.6158459595951,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
1260,68.1,47.4792415888972,50.7730262752633,9.0595041322314,79.9154835788358,40.7807727272719,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
1270,68.1,53.1888492741819,56.8787274475036,9.0595041322314,79.8357906020656,40.9456994949486,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
1280,49.38,-328.39985526198,-207.877090909091,9.0595041322314,79.8378909885447,41.1106262626254,123.181818181818,207.877090909091,9.0595041322314,198.81758677686,0,1,6,0
1290,44.6,28.2456401416181,30.2051292539468,9.0595041322314,79.8836639667198,41.2755530303021,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1300,20.12,-72.4275824142675,-62.7334797244015,9.0595041322314,79.8954548621966,41.4404797979789,123.181818181818,62.7334797244015,9.0595041322314,53.6739755921701,0,1,6,-7.105427357601e-15
1310,0,0,-0,9.96545454545455,79.9064251596146,41.6054065656557,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1320,0,0,-0,9.96545454545455,79.8922001759652,41.7703333333324,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1330,0,0,-0,9.96545454545455,79.8779751923157,41.9352601010092,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1340,0,0,-0,9.96545454545455,79.8637502086662,42.1001868686859,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1350,0,0,-0,9.96545454545455,79.8495252250168,42.2651136363627,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1360,10.8,84.4157865299264,90.2719757961182,9.0595041322314,79.8236946206612,42.4300404040395,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
1370,43.4,105.836925152902,113.179166344097,9.0595041322314,79.5142743435674,42.5949671717162,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
1380,43.4,45.2177834078088,48.3546836099993,9.0595041322314,79.4154230103063,42.759893939393,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
1390,34.3613235294121,97.7218259552679,104.50109712902,9.0595041322314,79.4370317069677,42.9248207070697,123.181818181818,0,0,0,0,1,3,0
1400,35.8,89.7438425847894,95.9696558983399,9.0595041322314,79.3342834120052,43.0897474747465,123.181818181818,0,0,0,0,1,3,0
1410,33.8,38.3735726331629,41.0356683547978,9.0595041322314,79.2216320662468,43.2546742424233,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
1420,0,-0,-0,9.96545454545455,79.2673433347532,43.4196010101,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1430,0,-0,-0,9.96545454545455,79.2531183511038,43.5845277777768,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1440,0,-0,-0,9.96545454545455,79.2388933674543,43.7494545454535,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1450,0,-0,-0,9.96545454545455,79.2246683838048,43.9143813131303,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1460,0,-0,-0,9.96545454545455,79.2104434001554,44.0793080808071,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1470,0,-0,-0,9.96545454545455,79.1962184165059,44.2442348484838,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1480,0,-0,-0,9.96545454545455,79.1819934328565,44.4091616161606,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1490,0,-0,-0,9.96545454545455,79.167768449207,44.5740883838373,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1500,21.6,104.608945494342,111.865997864924,9.0595041322314,79.1155302825234,44.7390151515141,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
1510,27.8,20.9063368820401,22.356675387156,9.0595041322314,79.0331329285098,44.9039419191909,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1520,15.1873765431987,-70.2070561854879,-60.810160838043,9.0595041322314,79.0569082657591,45.0688686868676,123.181818181818,60.810160838043,9.0595041322314,51.7506567058116,0,1,6,0
1530,0,-0,-0,9.96545454545455,79.0703655064898,45.2337954545444,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1540,21.6,86.4001865351591,92.3940398863305,9.0595041322314,79.027702518013,45.3987222222212,123.181818181818,0,0,0,0,1,3,0
1550,28.5,23.7554262978262,25.4034151186118,9.0595041322314,78.9437311740269,45.5636489898979,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
1560,26.2491666666808,-73.7782347187427,-63.9033533572513,9.0595041322314,78.9137778128993,45.7285757575747,123.181818181818,63.9033533572513,9.0595041322314,54.8438492250199,0,1,6,-7.105427357601e-15
1570,30.2,1.5829161808607,1.69272806710489,9.0595041322314,78.8977148040741,45.8935025252514,123.181818181818,0,0,0,0,1,3,1.24344978758018e-14
1580,9.56,-58.4247416640103,-50.6048555592901,9.0595041322314,78.9229873445415,46.0584292929282,123.181818181818,50.6048555592901,9.0595041322314,41.5453514270587,0,1,6,0
1590,0,0,-0,9.96545454545455,78.9165778677522,46.223356060605,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1600,0,0,-0,9.96545454545455,78.9023528841027,46.3882828282817,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1610,0,0,-0,9.0595041322314,78.8881279004533,46.5532095959585,123.181818181818,0,0,0,0,1,3,5.32907051820075e-15
1620,28.6,19.5328660475601,20.8879225504706,9.0595041322314,78.7556465084449,46.7181363636352,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
1630,28.6,8.69081942230304,9.29372896692074,9.0595041322314,78.7291528203692,46.883063131312,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1640,37.9,15.6802176538147,16.7680037906324,9.0595041322314,78.6236120550112,47.0479898989888,123.181818181818,0,0,0,0,1,3,0
1650,33.4,-69.5184612450641,-60.213731200418,9.0595041322314,78.6028581764192,47.2129166666655,123.181818181818,60.213731200418,9.0595041322314,51.1542270681866,0,1,6,-7.105427357601e-15
1660,33.4,11.8066368438901,12.6257004669069,9.0595041322314,78.5943452577903,47.3778434343423,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
1670,33.4,48.9037583013913,52.2963662034633,9.0595041322314,78.5227088788615,47.542770202019,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
1680,18.28,-86.3854641526119,-74.8231624369855,9.0595041322314,78.5110581050579,47.7076969696958,123.181818181818,74.8231624369855,9.0595041322314,65.7636583047541,0,1,6,0
1690,0,0,-0,9.96545454545455,78.5219698273939,47.8726237373726,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1700,0,0,-0,9.96545454545455,78.5078741617776,48.0375505050493,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1710,0,0,-0,9.96545454545455,78.4936491781282,48.2024772727261,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1720,14.5,33.6746388588169,36.0107547292528,9.0595041322314,78.4310719877741,48.3674040404028,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1730,36.2,175.068543605217,187.213600448883,9.0595041322314,78.3008655913067,48.5323308080796,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
1740,37.4,10.3792759535755,11.0993190513037,9.0595041322314,78.236848186997,48.6972575757564,123.181818181818,0,0,0,0,1,3,1.06581410364015e-14
1750,20.4,-69.7635961887408,-60.4260559461332,9.0595041322314,78.2551768627723,48.8621843434331,123.181818181818,60.4260559461332,9.0595041322314,51.3665518139018,0,1,6,0
1760,20.1,13.2564273350576,14.1760674954925,9.0595041322314,78.2182341438013,49.0271111111099,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
1770,17.5,10.3322421504531,11.0490223649658,9.0595041322314,78.2073208320577,49.1920378787866,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1780,0,-0,-0,9.96545454545455,78.2040194890589,49.3569646464634,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1790,0,0,-0,9.96545454545455,78.1897945054095,49.5218914141402,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1800,3.6,16.4003893670956,17.5381360862937,9.0595041322314,78.1756988397932,49.6868181818169,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
1810,20.4,25.5676452419048,27.3413534045879,9.0595041322314,78.080179995914,49.8517449494937,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1820,38.1,221.344355369567,236.699711178375,9.0595041322314,77.9391099767775,50.0166717171705,123.181818181818,0,0,0,0,1,3,2.8421709430404e-14
1830,60.7,94.1084511798652,100.637051152835,9.0595041322314,77.532416233281,50.1815984848472,123.181818181818,0,0,0,0,1,3,0
1840,63.7,10.1591229434677,10.8638933327641,9.0595041322314,77.3758598736463,50.346525252524,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1850,58.4,-46.0867452148431,-39.9182438530419,9.0595041322314,77.4333658368519,50.5114520202007,123.181818181818,39.9182438530419,9.0595041322314,30.8587397208105,0,1,6,-7.105427357601e-15
1860,46.6,37.0813853263542,39.6538379403772,9.0595041322314,77.521511883074,50.6763787878775,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
1870,8.08,-25.9834811312244,-22.5057102885424,9.0595041322314,77.6147635406698,50.8413055555543,123.181818181818,22.5057102885424,9.0595041322314,13.446206156311,0,1,6,1.77635683940025e-15
1880,0,0,-0,9.96545454545455,77.6058911158791,51.006232323231,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1890,14.4,95.1265589370229,101.725788255099,9.0595041322314,77.5713779282732,51.1711590909078,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
1900,0,-0,-0,9.0595041322314,77.5217162938919,51.3360858585845,123.181818181818,0,0,0,0,1,3,5.32907051820075e-15
1910,18,116.573060876559,124.660101652877,9.0595041322314,77.4735832846916,51.5010126262613,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
1920,47.1,56.0683797756388,59.9580200587209,9.0595041322314,77.1602996221844,51.6659393939381,123.181818181818,0,0,0,0,1,3,0
1930,47.1,9.64179101032297,10.3106724523208,9.0595041322314,77.1065807905711,51.8308661616148,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
1940,28.38,-171.276949580544,-148.352308410777,9.0595041322314,77.1466944773839,51.9957929292916,123.181818181818,148.352308410777,9.0595041322314,139.292804278546,0,1,6,0
1950,0,0,-0,9.96545454545455,77.2015524602524,52.1607196969683,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1960,0,0,-0,9.96545454545455,77.187327476603,52.3256464646451,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1970,0,0,-0,9.96545454545455,77.1731024929535,52.4905732323219,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1980,0,0,-0,9.96545454545455,77.1588775093041,52.6554999999986,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
1990,0,0,-0,9.96545454545455,77.1446525256546,52.8204267676754,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2000,28.8,179.062525429654,191.484657385109,9.0595041322314,77.0411168832036,52.9853535353521,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
2010,33.5,28.6091562149648,30.5938635834318,9.0595041322314,76.8976468874991,53.1502803030289,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
2020,15.2,59.4187730475045,63.5408406753139,9.0595041322314,76.9459722574777,53.3152070707057,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2030,30,58.1754249591357,62.2112376099017,9.0595041322314,76.78853776529,53.4801338383824,123.181818181818,0,0,0,0,1,3,0
2040,25.1,58.1807504384804,62.2169325345392,9.0595041322314,76.7199897937263,53.6450606060592,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
2050,5.3,-23.4426368673555,-20.3049464801002,9.0595041322314,76.6658749860117,53.8099873737359,123.181818181818,20.3049464801002,9.0595041322314,11.2454423478688,0,1,6,5.32907051820075e-15
2060,0,0,-0,9.96545454545455,76.6550544612234,53.9749141414127,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2070,0,0,-0,9.96545454545455,76.6408294775739,54.1398409090895,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2080,15.4,15.0809435525172,16.127156155476,9.0595041322314,76.5682137921436,54.3047676767662,123.181818181818,0,0,0,0,1,3,0
2090,31,10.0767339300082,10.7757887336766,9.0595041322314,76.4520015403804,54.469694444443,123.181818181818,0,0,0,0,1,3,0
2100,31,-22.9202908781769,-19.8525141272733,9.0595041322314,76.4353279042146,54.6346212121197,123.181818181818,19.8525141272733,9.0595041322314,10.7930099950419,0,1,6,5.32907051820075e-15
2110,21.7,-16.585313859497,-14.3654449871936,9.0595041322314,76.4797981653618,54.7995479797965,123.181818181818,14.3654449871936,9.0595041322314,5.30594085496219,0,1,6,0
2120,25.2,-67.6220988538448,-58.5711882954343,9.0595041322314,76.4981753741509,54.9644747474733,123.181818181818,58.5711882954343,9.0595041322314,49.5116841632029,0,1,6,7.105427357601e-15
2130,34.92,232.069508520245,248.168902018461,9.0595041322314,76.4774914838358,55.12940151515,123.181818181818,0,0,0,0,1,3,0
2140,27.26,-190.65213417663,-165.134212617698,9.0595041322314,76.3518787347557,55.2943282828268,123.181818181818,165.134212617698,9.0595041322314,156.074708485467,0,1,6,0
2150,0,-0,-0,9.96545454545455,76.4164974552828,55.4592550505036,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2160,0,-0,-0,9.96545454545455,76.4022724716334,55.6241818181803,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2170,18,92.0625956616997,98.4492681869942,9.0595041322314,76.3628727071761,55.7891085858571,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2180,40.3,57.6853921733453,61.6872097047362,9.0595041322314,76.1167828233897,55.9540353535338,123.181818181818,0,0,0,0,1,3,0
2190,34.3777657624979,-87.4064329003202,-75.7074791585801,9.0595041322314,76.0591461839923,56.1189621212106,123.181818181818,75.7074791585801,9.0595041322314,66.6479750263487,0,1,6,0
2200,4.84,-40.757086464328,-35.3019357005616,9.0595041322314,76.1397314344827,56.2838888888874,123.181818181818,35.3019357005616,9.0595041322314,26.2424315683302,0,1,6,-7.105427357601e-15
2210,0,-0,-0,9.96545454545455,76.1306094282205,56.4488156565641,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2220,0,-0,-0,9.96545454545455,76.1163844445711,56.6137424242409,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2230,0,-0,-0,9.96545454545455,76.1021594609216,56.7786691919176,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2240,21.6,73.1739779407988,78.2502875008542,9.0595041322314,76.0618582791998,56.9435959595944,123.181818181818,0,0,0,0,1,3,0
2250,36.8,51.4669799446645,55.0374066137142,9.0595041322314,75.9240463308969,57.1085227272712,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2260,44.2,-32.2533272123354,-27.9363659709971,9.0595041322314,75.8191346450481,57.2734494949479,123.181818181818,27.9363659709971,9.0595041322314,18.8768618387657,0,1,6,0
2270,30.16,-193.839117141864,-167.894632399321,9.0595041322314,75.8910635654275,57.4383762626247,123.181818181818,167.894632399321,9.0595041322314,158.83512826709,0,1,6,0
2280,0,0,-0,9.96545454545455,75.9426393372728,57.6033030303014,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2290,0,0,-0,9.96545454545455,75.9284143536233,57.7682297979782,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2300,0,0,-0,9.96545454545455,75.9141893699739,57.933156565655,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2310,32.4,313.455058347581,335.200424037894,9.0595041322314,75.7222272526752,58.0980833333317,123.181818181818,0,0,0,0,1,3,0
2320,33.4,13.1770008941348,14.0911309919391,9.0595041322314,75.5398770701196,58.2630101010085,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
2330,33.4,-11.0139010268615,-9.53974043760261,9.0595041322314,75.5305126007559,58.4279368686853,123.181818181818,9.53974043760261,9.0595041322314,0.480236305371205,0,1,6,-1.77635683940025e-15
2340,24.04,-140.010077538105,-121.270365069073,9.0595041322314,75.5267954908141,58.592863636362,123.181818181818,121.270365069073,9.0595041322314,112.210860936841,0,1,6,0
2350,0,0,-0,9.96545454545455,75.565119625164,58.7577904040388,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2360,18,91.6024663329624,97.9572182359802,9.0595041322314,75.5235331534693,58.9227171717155,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2370,34.8,11.7755153302925,12.592419955788,9.0595041322314,75.4089583344867,59.0876439393923,123.181818181818,0,0,0,0,1,3,3.5527136788005e-15
2380,5.64,-18.1896374572868,-15.7550371637992,9.0595041322314,75.4381329295505,59.2525707070691,123.181818181818,15.7550371637992,9.0595041322314,6.69553303156779,0,1,6,-3.5527136788005e-15
2390,25.2,157.383826515128,168.302038776094,9.0595041322314,75.3543694472639,59.4174974747458,123.181818181818,0,0,0,0,1,3,2.8421709430404e-14
